       21011250;   -8,688843995e-02;   -1,415212005e-01;    9,925647646e-06;    2,813305946e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21011875;   -8,686136454e-02;   -1,413504779e-01;    1,216799046e-05;    3,425366231e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21012500;   -8,691251278e-02;   -1,411191225e-01;   -5,960819908e-05;   -1,897222864e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21013125;   -8,690579981e-02;   -1,410090625e-01;   -2,107110231e-05;    1,956239203e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21013750;   -8,707655221e-02;   -1,408502758e-01;    1,609542232e-05;   -1,038535856e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21014375;   -8,689275384e-02;   -1,406032443e-01;    2,713444701e-05;   -1,345396777e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21015000;   -8,699059486e-02;   -1,405736804e-01;   -1,752639218e-05;   -3,728122465e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21015625;   -8,703287691e-02;   -1,403716803e-01;   -1,656655513e-05;   -3,022413239e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21016250;   -8,711442351e-02;   -1,402397156e-01;    4,592508049e-06;   -1,388413875e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21016875;   -8,678756654e-02;   -1,399509460e-01;   -1,071170209e-05;    2,949356895e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21017500;   -8,681595325e-02;   -1,399088055e-01;   -1,333101227e-05;   -1,776012505e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21018125;   -8,686275780e-02;   -1,396202594e-01;   -3,563310020e-05;   -2,977420263e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21018750;   -8,676718920e-02;   -1,394828260e-01;    1,651360208e-06;   -4,418527169e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21019375;   -8,667483926e-02;   -1,393469423e-01;   -2,418031545e-05;    2,996727380e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21020000;   -8,659012616e-02;   -1,392280012e-01;   -1,747164424e-05;   -2,810641854e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21020625;   -8,695322275e-02;   -1,393601596e-01;    4,177624942e-05;    5,526003952e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21021250;   -8,673054725e-02;   -1,388978362e-01;    1,908934337e-06;   -6,914634696e-07;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21021875;   -8,670711517e-02;   -1,386277229e-01;    5,008840890e-05;    2,398432116e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21022500;   -8,670729399e-02;   -1,386288702e-01;    5,396695542e-06;   -6,749802651e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21023125;   -8,650635183e-02;   -1,384546757e-01;   -4,900579006e-05;   -3,260070662e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21023750;   -8,667574823e-02;   -1,383230686e-01;    2,839694935e-05;   -3,163090878e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21024375;   -8,664264530e-02;   -1,379871070e-01;   -3,846004256e-05;   -6,003455201e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21025000;   -8,677852154e-02;   -1,380437165e-01;    2,708086868e-05;    5,312597932e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21025625;   -8,665277809e-02;   -1,378219724e-01;   -1,433041962e-05;   -3,487459253e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21026250;   -8,669867367e-02;   -1,377051473e-01;    1,825758591e-05;    1,330653140e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21026875;   -8,669199049e-02;   -1,376062334e-01;    2,812387538e-05;   -1,934782995e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21027500;   -8,664370328e-02;   -1,373790205e-01;    2,179845524e-06;    1,934467218e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21028125;   -8,671361208e-02;   -1,370895207e-01;   -1,038680603e-05;    1,901690848e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21028750;   -8,655124158e-02;   -1,370255947e-01;   -5,605486876e-05;    5,804867760e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21029375;   -8,658710867e-02;   -1,369016320e-01;    2,300393135e-05;    4,086716945e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21030000;   -8,637416363e-02;   -1,367447972e-01;   -4,772469038e-05;    1,739176150e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21030625;   -8,645642549e-02;   -1,366432011e-01;    3,514379932e-05;    6,982269497e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21031250;   -8,643555641e-02;   -1,363135725e-01;   -3,965157157e-05;    5,209800656e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21031875;   -8,645794541e-02;   -1,362012029e-01;    1,814478128e-05;   -1,434811566e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21032500;   -8,634780347e-02;   -1,360587627e-01;    3,489981827e-05;   -1,605761827e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21033125;   -8,652929962e-02;   -1,358822137e-01;    2,345445500e-05;    1,214904023e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21033750;   -8,651547134e-02;   -1,357897073e-01;   -1,689749479e-05;    9,772076737e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21034375;   -8,650247008e-02;   -1,354982704e-01;   -4,621758762e-06;   -6,846487850e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21035000;   -8,630315959e-02;   -1,352988929e-01;   -2,168060200e-05;    4,319842628e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21035625;   -8,638226986e-02;   -1,353512555e-01;   -3,172969446e-05;   -2,228146877e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21036250;   -8,633677661e-02;   -1,350420862e-01;   -4,165788414e-05;   -5,913471978e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21036875;   -8,632336557e-02;   -1,348460764e-01;    1,173534565e-05;    7,086337519e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21037500;   -8,634592593e-02;   -1,347217262e-01;   -5,208255971e-05;   -8,036206964e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21038125;   -8,635853231e-02;   -1,345845312e-01;    9,685898476e-06;   -6,093347110e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21038750;   -8,641548455e-02;   -1,343347877e-01;    6,576568921e-06;    1,348404294e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21039375;   -8,629084378e-02;   -1,342812926e-01;   -2,251539991e-05;    2,703021710e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21040000;   -8,627343178e-02;   -1,340725422e-01;   -3,565874795e-05;   -1,037029324e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21040625;   -8,627954870e-02;   -1,338495910e-01;    2,968369699e-05;    3,875147377e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21041250;   -8,622673899e-02;   -1,338229179e-01;   -1,035907553e-05;   -3,827169621e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21041875;   -8,632531017e-02;   -1,336458623e-01;   -1,451104526e-05;    5,114924352e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21042500;   -8,611479402e-02;   -1,336122155e-01;   -8,651269127e-06;   -6,460701115e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21043125;   -8,622891456e-02;   -1,333794147e-01;    1,592008266e-05;   -5,443283953e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21043750;   -8,621203154e-02;   -1,331577301e-01;    3,589908374e-05;   -2,984696221e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21044375;   -8,615577966e-02;   -1,328928620e-01;   -1,490969862e-05;    1,967279059e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21045000;   -8,616854250e-02;   -1,328024715e-01;    4,530848310e-05;    5,957933172e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21045625;   -8,611351252e-02;   -1,326369047e-01;    5,044186037e-05;    2,756149115e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21046250;   -8,612590283e-02;   -1,324505955e-01;    1,057512782e-05;    2,598835272e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21046875;   -8,615771681e-02;   -1,322605312e-01;    3,319824464e-05;    3,481116437e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21047500;   -8,609087020e-02;   -1,320298910e-01;    6,853837931e-06;   -1,326915390e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21048125;   -8,602067083e-02;   -1,319926828e-01;    2,928250069e-05;    4,764993355e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21048750;   -8,609066904e-02;   -1,317953020e-01;    3,718418884e-05;    3,252771057e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21049375;   -8,611333370e-02;   -1,316223890e-01;    2,810832302e-05;   -3,756825026e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21050000;   -8,618928492e-02;   -1,314380169e-01;    6,328810287e-06;   -1,479030561e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21050625;   -8,600650728e-02;   -1,311354041e-01;    1,587888437e-05;    1,328587950e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21051250;   -8,599424362e-02;   -1,309869736e-01;    1,036835783e-05;   -4,992588856e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21051875;   -8,612224460e-02;   -1,310308427e-01;   -3,973526418e-06;   -3,977033339e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21052500;   -8,614026755e-02;   -1,308413148e-01;    3,397305045e-05;   -1,815149699e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21053125;   -8,592696488e-02;   -1,306047440e-01;    1,477445608e-06;    4,831289334e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21053750;   -8,598355949e-02;   -1,305188388e-01;   -4,038094266e-05;   -5,081188647e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21054375;   -8,576562256e-02;   -1,303941905e-01;    4,277937023e-06;   -2,993185808e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21055000;   -8,605926484e-02;   -1,301474571e-01;   -3,262670361e-05;    6,044214388e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21055625;   -8,605497330e-02;   -1,299438179e-01;   -5,237393634e-05;   -5,375797627e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21056250;   -8,598781377e-02;   -1,298748255e-01;   -2,938161379e-05;    9,261022569e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21056875;   -8,591049910e-02;   -1,296609044e-01;    2,770211177e-05;    2,558002961e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21057500;   -8,589614928e-02;   -1,294251382e-01;    2,514725020e-05;   -9,648836112e-07;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21058125;   -8,590720594e-02;   -1,294683963e-01;    3,154009028e-05;   -1,966834679e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21058750;   -8,586610109e-02;   -1,291515827e-01;   -3,121692134e-05;    3,889833897e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21059375;   -8,584734052e-02;   -1,291306615e-01;    1,124259506e-05;   -2,751227839e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21060000;   -8,578347415e-02;   -1,288810968e-01;    1,820718535e-05;   -4,859542241e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21060625;   -8,577322215e-02;   -1,287652701e-01;    2,968957233e-05;    5,663830598e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21061250;   -8,573205769e-02;   -1,286032498e-01;   -4,066934343e-05;    1,221153434e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21061875;   -8,566863090e-02;   -1,285216659e-01;   -1,800382597e-05;    1,447559680e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21062500;   -8,621560037e-02;   -1,295807958e-01;    1,087871715e-05;   -9,582230632e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21063125;   -8,600940555e-02;   -1,293314248e-01;    3,879235373e-05;   -2,349473652e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21063750;   -8,583935350e-02;   -1,292910576e-01;    3,266818749e-05;    3,967991142e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21064375;   -8,598604053e-02;   -1,289816052e-01;    6,614928134e-05;    7,712096703e-07;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21065000;   -8,585084975e-02;   -1,288811564e-01;   -2,106453030e-05;   -1,624344077e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21065625;   -8,595597744e-02;   -1,286645830e-01;   -2,331872565e-05;   -2,595832484e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21066250;   -8,585095406e-02;   -1,285104156e-01;   -1,958801249e-06;   -2,354970093e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21066875;   -8,581112325e-02;   -1,283294708e-01;   -1,195937148e-05;    8,808440725e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21067500;   -8,587715030e-02;   -1,280818582e-01;    4,202555283e-05;    1,063592208e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21068125;   -8,577814698e-02;   -1,279743314e-01;   -5,982034509e-06;    4,696849282e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21068750;   -8,588284254e-02;   -1,278844178e-01;   -3,048374856e-05;   -3,466731869e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21069375;   -8,583589643e-02;   -1,277205497e-01;   -9,425364624e-06;    1,902647455e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21070000;   -8,587134629e-02;   -1,274952441e-01;    1,513063125e-05;   -4,539147085e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21070625;   -8,589412272e-02;   -1,275027543e-01;   -1,336163768e-05;    1,442977828e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21071250;   -8,579009026e-02;   -1,273209304e-01;   -7,304202427e-06;   -2,578645581e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21071875;   -8,592107147e-02;   -1,269862950e-01;    2,780729483e-05;   -5,620399679e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21072500;   -8,577553928e-02;   -1,268842220e-01;   -2,463436795e-05;    4,446333605e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21073125;   -8,577374369e-02;   -1,266629100e-01;    3,196014586e-05;    3,913967248e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21073750;   -8,565489948e-02;   -1,266345084e-01;   -3,392072904e-05;    2,094758202e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21074375;   -8,580149710e-02;   -1,262889206e-01;    5,162661910e-05;    9,561808838e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21075000;   -8,564158529e-02;   -1,260945797e-01;    5,227393558e-05;    2,353696982e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21075625;   -8,580711484e-02;   -1,263027489e-01;   -1,034635898e-05;    2,557720654e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21076250;   -8,565865457e-02;   -1,259845197e-01;    4,304192771e-05;   -4,994878964e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21076875;   -8,570790291e-02;   -1,257701069e-01;   -2,805434860e-06;    3,537487828e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21077500;   -8,574694395e-02;   -1,254370958e-01;   -1,148714273e-05;    1,923031414e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21078125;   -8,563848585e-02;   -1,253897399e-01;   -4,739899850e-06;    2,396766467e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21078750;   -8,566267043e-02;   -1,250953972e-01;    1,803175110e-05;   -8,674558558e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21079375;   -8,565319330e-02;   -1,248767152e-01;    1,334936542e-06;   -1,000429893e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21080000;   -8,562687784e-02;   -1,248195544e-01;   -5,760123167e-05;    2,434903945e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21080625;   -8,566899598e-02;   -1,246263981e-01;    6,076981208e-06;   -1,810158938e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21081250;   -8,561521024e-02;   -1,243836135e-01;    5,195432209e-07;    2,222856347e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21081875;   -8,567967266e-02;   -1,242673919e-01;   -2,801793244e-06;   -4,735936818e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21082500;   -8,560289443e-02;   -1,240602061e-01;   -1,794430318e-05;    5,983587107e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21083125;   -8,555837721e-02;   -1,240233630e-01;   -4,393072686e-06;    7,058690971e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21083750;   -8,555512875e-02;   -1,237575933e-01;    4,007622920e-05;   -1,008559138e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21084375;   -8,560483903e-02;   -1,237031817e-01;   -9,985292309e-06;    6,490867690e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21085000;   -8,558361977e-02;   -1,234414205e-01;    2,440900607e-05;    1,738194987e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21085625;   -8,541933447e-02;   -1,233049259e-01;   -4,016554885e-05;    3,526103683e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21086250;   -8,549141139e-02;   -1,230579913e-01;   -1,576489240e-06;   -6,963611213e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21086875;   -8,553811163e-02;   -1,228547543e-01;   -4,184946010e-05;    2,462746852e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21087500;   -8,557041734e-02;   -1,227119341e-01;   -2,475507608e-05;   -8,000230082e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21088125;   -8,545514196e-02;   -1,226137653e-01;   -5,938304457e-05;    3,188238770e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21088750;   -8,560765535e-02;   -1,223737523e-01;   -2,338623199e-05;    6,554707215e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21089375;   -8,555950969e-02;   -1,221868992e-01;    3,924061457e-05;    1,338125549e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21090000;   -8,536659181e-02;   -1,219935566e-01;   -2,216044777e-05;    3,208700218e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21090625;   -8,547854424e-02;   -1,219657958e-01;    2,550537101e-05;   -1,843050268e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21091250;   -8,531369269e-02;   -1,217247620e-01;   -4,892974175e-05;   -1,787746260e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21091875;   -8,541100472e-02;   -1,215552241e-01;   -3,202501091e-07;   -1,637490095e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21092500;   -8,539004624e-02;   -1,215154156e-01;   -3,303353515e-05;   -8,752406757e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21093125;   -8,541237563e-02;   -1,212731749e-01;   -4,111774979e-05;   -6,562368071e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21093750;   -8,538952470e-02;   -1,210018694e-01;   -3,616907998e-05;    1,910920764e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21094375;   -8,544772863e-02;   -1,208957136e-01;    3,060728704e-05;    3,172919969e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21095000;   -8,543944359e-02;   -1,207573935e-01;    1,524969866e-05;   -9,779176935e-07;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21095625;   -8,544129133e-02;   -1,205478385e-01;   -2,204400334e-05;   -5,644747580e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21096250;   -8,537049592e-02;   -1,203582734e-01;    1,115200757e-05;   -3,745824506e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21096875;   -8,516943455e-02;   -1,202747598e-01;    2,223229421e-05;    1,688760494e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21097500;   -8,536545187e-02;   -1,200803891e-01;    8,916943443e-06;    2,599693107e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21098125;   -8,528255671e-02;   -1,199742481e-01;    2,160151780e-05;    7,008006833e-06;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
       21098750;   -8,526582271e-02;   -1,197425574e-01;    3,218754864e-05;   -1,438487197e-05;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00;    0,000000000e+00
